"ID","RCP85meantemp_2100","RCP85maxtemp_2100","RCP85maxsal_2100"
14859,11.8138275146484,17.3252830505371,34.0383605957031
14860,11.8371391296387,17.3481407165527,35.3345413208008
14861,11.8340740203857,17.2987632751465,33.9005432128906
14862,11.8332767486572,17.3117351531982,33.9725914001465
14863,11.8434276580811,17.3273983001709,33.7477912902832
14864,11.8332767486572,17.3117351531982,33.9725914001465
14865,11.8638401031494,17.3346347808838,33.7163772583008
14866,11.8116416931152,17.3159332275391,34.0628242492676
14867,11.8434276580811,17.3273983001709,33.7477912902832
14868,11.8434276580811,17.3273983001709,33.7477912902832
14869,11.8638401031494,17.3346347808838,33.7163772583008
14870,11.8138275146484,17.3252830505371,34.0383605957031
14871,11.8371391296387,17.3481407165527,35.3345413208008
14872,11.8332767486572,17.3117351531982,33.9725914001465
14873,11.8434276580811,17.3273983001709,33.7477912902832
14874,11.8332767486572,17.3117351531982,33.9725914001465
14875,11.833233833313,17.2737503051758,33.6880760192871
14876,11.833233833313,17.2737503051758,33.6880760192871
14877,11.833233833313,17.2737503051758,33.6880760192871
14878,11.833233833313,17.2737503051758,33.6880760192871
14879,11.833233833313,17.2737503051758,33.6880760192871
14880,11.8419055938721,17.2954654693604,34.6191444396973
14881,11.8419055938721,17.2954654693604,34.6191444396973
14882,11.8340740203857,17.2987632751465,33.9005432128906
14883,11.8384809494019,17.2564258575439,33.9370460510254
14884,11.833233833313,17.2737503051758,33.6880760192871
14885,11.833233833313,17.2737503051758,33.6880760192871
14886,11.8448686599731,17.2751865386963,34.4017219543457
14887,11.8384809494019,17.2564258575439,33.9370460510254
14888,11.9687080383301,17.1199493408203,33.7176780700684
14889,11.9819936752319,17.1243858337402,33.7520484924316
14890,11.9180822372437,17.0320587158203,33.7223167419434
14891,11.9819936752319,17.1243858337402,33.7520484924316
14892,11.9667949676514,17.1091346740723,33.6478614807129
14893,11.9690046310425,17.1163578033447,33.8358764648438
14894,11.9690046310425,17.1163578033447,33.8358764648438
14895,11.9690046310425,17.1163578033447,33.8358764648438
14896,11.9492635726929,17.1179790496826,33.8203735351562
14897,11.9667949676514,17.1091346740723,33.6478614807129
14898,11.9667949676514,17.1091346740723,33.6478614807129
14899,11.9819936752319,17.1243858337402,33.7520484924316
14900,11.9667949676514,17.1091346740723,33.6478614807129
14901,11.9667949676514,17.1091346740723,33.6478614807129
14902,11.9690771102905,17.1027889251709,33.8297271728516
14903,11.9888362884521,17.1266250610352,34.1145172119141
14904,11.9888362884521,17.1266250610352,34.1145172119141
14905,11.9690046310425,17.1163578033447,33.8358764648438
14906,11.8261747360229,16.8865871429443,34.086353302002
14907,11.9180822372437,17.0320587158203,33.7223167419434
14908,11.8261747360229,16.8865871429443,34.086353302002
14909,11.9690046310425,17.1163578033447,33.8358764648438
14910,11.9690046310425,17.1163578033447,33.8358764648438
14911,11.9690046310425,17.1163578033447,33.8358764648438
14912,11.9690046310425,17.1163578033447,33.8358764648438
14913,11.9690046310425,17.1163578033447,33.8358764648438
14914,11.9667949676514,17.1091346740723,33.6478614807129
14915,11.9667949676514,17.1091346740723,33.6478614807129
14916,11.9667949676514,17.1091346740723,33.6478614807129
14917,11.9667949676514,17.1091346740723,33.6478614807129
14918,11.9667949676514,17.1091346740723,33.6478614807129
14919,11.9690771102905,17.1027889251709,33.8297271728516
14920,11.9888362884521,17.1266250610352,34.1145172119141
14921,11.9690046310425,17.1163578033447,33.8358764648438
14922,11.9492635726929,17.1179790496826,33.8203735351562
14923,11.9819936752319,17.1243858337402,33.7520484924316
14924,11.9180822372437,17.0320587158203,33.7223167419434
14925,11.9690046310425,17.1163578033447,33.8358764648438
14926,11.9690046310425,17.1163578033447,33.8358764648438
14927,11.9492635726929,17.1179790496826,33.8203735351562
14928,11.9492635726929,17.1179790496826,33.8203735351562
14929,11.9667949676514,17.1091346740723,33.6478614807129
14930,11.9690046310425,17.1163578033447,33.8358764648438
14931,11.9690046310425,17.1163578033447,33.8358764648438
14932,11.9492635726929,17.1179790496826,33.8203735351562
14933,11.9492635726929,17.1179790496826,33.8203735351562
14934,11.9504261016846,17.0923709869385,35.2780914306641
14935,11.9504261016846,17.0923709869385,35.2780914306641
14936,11.9657020568848,17.0920829772949,34.3961753845215
14937,11.9657020568848,17.0920829772949,34.3961753845215
14938,11.960768699646,17.0917911529541,34.0973167419434
14939,11.960768699646,17.0917911529541,34.0973167419434
14940,11.960768699646,17.0917911529541,34.0973167419434
14941,11.960768699646,17.0917911529541,34.0973167419434
14942,11.960768699646,17.0917911529541,34.0973167419434
14943,11.960768699646,17.0917911529541,34.0973167419434
14944,11.960768699646,17.0917911529541,34.0973167419434
14945,11.960768699646,17.0917911529541,34.0973167419434
14946,11.9563655853271,17.1012535095215,34.6038665771484
14947,11.9657020568848,17.0920829772949,34.3961753845215
14948,11.9657020568848,17.0920829772949,34.3961753845215
14949,11.9464616775513,17.1072654724121,33.868522644043
14950,11.9464616775513,17.1072654724121,33.868522644043
14951,11.9464616775513,17.1072654724121,33.868522644043
14952,11.9464616775513,17.1072654724121,33.868522644043
14953,11.9464616775513,17.1072654724121,33.868522644043
14954,11.9563655853271,17.1012535095215,34.6038665771484
14955,11.9657020568848,17.0920829772949,34.3961753845215
14956,11.9537916183472,17.0907821655273,34.9632301330566
14957,11.9525203704834,17.1008358001709,34.3877983093262
14958,11.960768699646,17.0917911529541,34.0973167419434
14959,11.960768699646,17.0917911529541,34.0973167419434
14960,11.960768699646,17.0917911529541,34.0973167419434
14961,11.960768699646,17.0917911529541,34.0973167419434
14962,11.960768699646,17.0917911529541,34.0973167419434
14963,11.960768699646,17.0917911529541,34.0973167419434
14964,11.960768699646,17.0917911529541,34.0973167419434
14965,11.960768699646,17.0917911529541,34.0973167419434
14966,11.960768699646,17.0917911529541,34.0973167419434
14967,11.9563655853271,17.1012535095215,34.6038665771484
14968,11.9563655853271,17.1012535095215,34.6038665771484
14969,11.9657020568848,17.0920829772949,34.3961753845215
14970,11.9657020568848,17.0920829772949,34.3961753845215
14971,11.9657020568848,17.0920829772949,34.3961753845215
14972,11.9657020568848,17.0920829772949,34.3961753845215
14973,11.9464616775513,17.1072654724121,33.868522644043
14974,11.9563655853271,17.1012535095215,34.6038665771484
14975,11.9563655853271,17.1012535095215,34.6038665771484
14976,11.9563655853271,17.1012535095215,34.6038665771484
14977,11.9657020568848,17.0920829772949,34.3961753845215
14978,11.9665775299072,17.1043663024902,34.4099273681641
14979,11.9665775299072,17.1043663024902,34.4099273681641
14980,11.9665775299072,17.1043663024902,34.4099273681641
14981,11.9665775299072,17.1043663024902,34.4099273681641
14982,11.960768699646,17.0917911529541,34.0973167419434
14983,11.960768699646,17.0917911529541,34.0973167419434
14984,11.960768699646,17.0917911529541,34.0973167419434
14985,11.960768699646,17.0917911529541,34.0973167419434
14986,11.9563655853271,17.1012535095215,34.6038665771484
14987,11.9563655853271,17.1012535095215,34.6038665771484
14988,11.9917945861816,17.0772380828857,33.761905670166
14989,11.9707307815552,17.0604953765869,33.926685333252
14990,11.9707307815552,17.0604953765869,33.926685333252
14991,11.9707307815552,17.0604953765869,33.926685333252
14992,11.9707307815552,17.0604953765869,33.926685333252
14993,11.9707307815552,17.0604953765869,33.926685333252
14994,11.9917945861816,17.0772380828857,33.761905670166
14995,11.9917945861816,17.0772380828857,33.761905670166
14996,11.9917945861816,17.0772380828857,33.761905670166
14997,11.9562482833862,17.0544300079346,33.7326774597168
14998,11.9562482833862,17.0544300079346,33.7326774597168
14999,11.9562482833862,17.0544300079346,33.7326774597168
15000,11.9562482833862,17.0544300079346,33.7326774597168
15001,11.9562482833862,17.0544300079346,33.7326774597168
15002,11.9562482833862,17.0544300079346,33.7326774597168
15003,11.9562482833862,17.0544300079346,33.7326774597168
15004,11.9591856002808,17.0461883544922,34.1166191101074
15005,11.9591856002808,17.0461883544922,34.1166191101074
15006,11.9591856002808,17.0461883544922,34.1166191101074
15007,11.9917945861816,17.0772380828857,33.761905670166
15008,11.9707307815552,17.0604953765869,33.926685333252
15009,11.9707307815552,17.0604953765869,33.926685333252
15010,11.9591856002808,17.0461883544922,34.1166191101074
15011,11.9707307815552,17.0604953765869,33.926685333252
15012,11.9707307815552,17.0604953765869,33.926685333252
15013,11.9917945861816,17.0772380828857,33.761905670166
15014,11.9042663574219,16.9018630981445,34.2869033813477
15015,11.9479961395264,16.9880256652832,33.8761291503906
15016,11.9562482833862,17.0544300079346,33.7326774597168
15017,11.9562482833862,17.0544300079346,33.7326774597168
15018,11.9591856002808,17.0461883544922,34.1166191101074
15019,11.9707307815552,17.0604953765869,33.926685333252
15020,11.9591856002808,17.0461883544922,34.1166191101074
15021,11.9591856002808,17.0461883544922,34.1166191101074
15022,11.9707307815552,17.0604953765869,33.926685333252
15023,11.9707307815552,17.0604953765869,33.926685333252
15024,11.9707307815552,17.0604953765869,33.926685333252
15025,11.9917945861816,17.0772380828857,33.761905670166
15026,11.9917945861816,17.0772380828857,33.761905670166
15027,11.9917945861816,17.0772380828857,33.761905670166
15028,11.9917945861816,17.0772380828857,33.761905670166
15029,11.9562482833862,17.0544300079346,33.7326774597168
15030,11.9562482833862,17.0544300079346,33.7326774597168
15031,11.9562482833862,17.0544300079346,33.7326774597168
15032,11.9917945861816,17.0772380828857,33.761905670166
15033,11.9917945861816,17.0772380828857,33.761905670166
15034,10.627067565918,15.8718643188477,33.4962539672852
15035,10.627067565918,15.8718643188477,33.4962539672852
15036,10.627067565918,15.8718643188477,33.4962539672852
15037,10.627067565918,15.8718643188477,33.4962539672852
15038,10.7485389709473,15.8583679199219,33.5173873901367
15039,10.7485389709473,15.8583679199219,33.5173873901367
15040,10.7485389709473,15.8583679199219,33.5173873901367
15041,10.7485389709473,15.8583679199219,33.5173873901367
15042,10.7485389709473,15.8583679199219,33.5173873901367
15043,10.7485389709473,15.8583679199219,33.5173873901367
15044,10.7485389709473,15.8583679199219,33.5173873901367
15045,10.7485389709473,15.8583679199219,33.5173873901367
15046,10.7485389709473,15.8583679199219,33.5173873901367
15047,10.7485389709473,15.8583679199219,33.5173873901367
15048,10.7978429794312,15.8813238143921,33.4675369262695
15049,10.7978429794312,15.8813238143921,33.4675369262695
15050,10.7978429794312,15.8813238143921,33.4675369262695
15051,10.7978429794312,15.8813238143921,33.4675369262695
15052,10.7978429794312,15.8813238143921,33.4675369262695
15053,10.7978429794312,15.8813238143921,33.4675369262695
15054,10.7978429794312,15.8813238143921,33.4675369262695
15055,10.7978429794312,15.8813238143921,33.4675369262695
15056,10.7978429794312,15.8813238143921,33.4675369262695
15057,10.879732131958,15.8315858840942,33.3831520080566
15058,10.879732131958,15.8315858840942,33.3831520080566
15059,10.8614473342896,15.9253902435303,33.9937591552734
15060,10.8839683532715,15.9036092758179,33.7717094421387
15061,10.8839683532715,15.9036092758179,33.7717094421387
15062,10.8839683532715,15.9036092758179,33.7717094421387
15063,10.8839683532715,15.9036092758179,33.7717094421387
15064,10.8839683532715,15.9036092758179,33.7717094421387
15065,10.8839683532715,15.9036092758179,33.7717094421387
15066,10.8839683532715,15.9036092758179,33.7717094421387
15067,10.8839683532715,15.9036092758179,33.7717094421387
15068,10.8839683532715,15.9036092758179,33.7717094421387
15069,10.9051485061646,15.9003572463989,33.5511817932129
15070,10.9051485061646,15.9003572463989,33.5511817932129
15071,10.9051485061646,15.9003572463989,33.5511817932129
15072,10.9051485061646,15.9003572463989,33.5511817932129
15073,10.9051485061646,15.9003572463989,33.5511817932129
15074,10.9051485061646,15.9003572463989,33.5511817932129
15075,10.9051485061646,15.9003572463989,33.5511817932129
15076,10.9051485061646,15.9003572463989,33.5511817932129
15077,10.9051485061646,15.9003572463989,33.5511817932129
15078,10.9051485061646,15.9003572463989,33.5511817932129
15079,10.9051485061646,15.9003572463989,33.5511817932129
15080,10.9051485061646,15.9003572463989,33.5511817932129
15081,10.9051485061646,15.9003572463989,33.5511817932129
15082,10.9051485061646,15.9003572463989,33.5511817932129
15083,10.9051485061646,15.9003572463989,33.5511817932129
15084,10.9051485061646,15.9003572463989,33.5511817932129
15085,10.9051485061646,15.9003572463989,33.5511817932129
15086,10.9051485061646,15.9003572463989,33.5511817932129
15087,10.9051485061646,15.9003572463989,33.5511817932129
15088,10.9159984588623,15.8725395202637,33.229434967041
15089,10.9159984588623,15.8725395202637,33.229434967041
15090,10.9159984588623,15.8725395202637,33.229434967041
15091,10.9159984588623,15.8725395202637,33.229434967041
15092,10.9159984588623,15.8725395202637,33.229434967041
15093,10.9159984588623,15.8725395202637,33.229434967041
15094,10.9159984588623,15.8725395202637,33.229434967041
15095,10.9159984588623,15.8725395202637,33.229434967041
15096,10.9159984588623,15.8725395202637,33.229434967041
15097,10.9159984588623,15.8725395202637,33.229434967041
15098,10.9159984588623,15.8725395202637,33.229434967041
15099,10.9159984588623,15.8725395202637,33.229434967041
15100,10.9159984588623,15.8725395202637,33.229434967041
15101,10.9159984588623,15.8725395202637,33.229434967041
15102,10.9159984588623,15.8725395202637,33.229434967041
15103,10.9159984588623,15.8725395202637,33.229434967041
15104,10.9159984588623,15.8725395202637,33.229434967041
15105,10.9051485061646,15.9003572463989,33.5511817932129
15106,10.9051485061646,15.9003572463989,33.5511817932129
15107,10.9051485061646,15.9003572463989,33.5511817932129
15108,10.9051485061646,15.9003572463989,33.5511817932129
15109,10.9051485061646,15.9003572463989,33.5511817932129
15110,10.9051485061646,15.9003572463989,33.5511817932129
15111,10.9051485061646,15.9003572463989,33.5511817932129
15112,10.9051485061646,15.9003572463989,33.5511817932129
15113,10.9051485061646,15.9003572463989,33.5511817932129
15114,10.9051485061646,15.9003572463989,33.5511817932129
15115,10.9051485061646,15.9003572463989,33.5511817932129
15116,10.9051485061646,15.9003572463989,33.5511817932129
15117,10.9159984588623,15.8725395202637,33.229434967041
15118,10.9159984588623,15.8725395202637,33.229434967041
15119,10.9159984588623,15.8725395202637,33.229434967041
15120,10.9159984588623,15.8725395202637,33.229434967041
15121,10.9159984588623,15.8725395202637,33.229434967041
15122,10.9159984588623,15.8725395202637,33.229434967041
15123,10.9159984588623,15.8725395202637,33.229434967041
15124,10.9051485061646,15.9003572463989,33.5511817932129
15125,10.9051485061646,15.9003572463989,33.5511817932129
15126,10.9051485061646,15.9003572463989,33.5511817932129
15127,10.9159984588623,15.8725395202637,33.229434967041
15128,10.9159984588623,15.8725395202637,33.229434967041
15129,10.9159984588623,15.8725395202637,33.229434967041
15130,10.9159984588623,15.8725395202637,33.229434967041
15131,10.9159984588623,15.8725395202637,33.229434967041
15132,10.9159984588623,15.8725395202637,33.229434967041
15133,10.9159984588623,15.8725395202637,33.229434967041
15134,10.9159984588623,15.8725395202637,33.229434967041
15135,10.9159984588623,15.8725395202637,33.229434967041
15136,10.9159984588623,15.8725395202637,33.229434967041
15137,10.9159984588623,15.8725395202637,33.229434967041
15138,10.9159984588623,15.8725395202637,33.229434967041
15139,10.9159984588623,15.8725395202637,33.229434967041
15140,10.9159984588623,15.8725395202637,33.229434967041
15141,10.9159984588623,15.8725395202637,33.229434967041
15142,10.9159984588623,15.8725395202637,33.229434967041
15143,10.9159984588623,15.8725395202637,33.229434967041
15144,10.9159984588623,15.8725395202637,33.229434967041
15145,10.9159984588623,15.8725395202637,33.229434967041
15146,10.9159984588623,15.8725395202637,33.229434967041
15147,10.9159984588623,15.8725395202637,33.229434967041
15148,10.9159984588623,15.8725395202637,33.229434967041
15149,10.9159984588623,15.8725395202637,33.229434967041
15150,10.9159984588623,15.8725395202637,33.229434967041
15151,10.9159984588623,15.8725395202637,33.229434967041
15152,10.9370727539062,15.7542657852173,33.3164901733398
