"ID","Year_HGU","Meantemp","Maxtemp","Buffer"
4370,2017,4.57011651992798,13.1276893615723,"10km"
4371,2017,4.57011651992798,13.1276893615723,"10km"
4372,2017,4.57011651992798,13.1276893615723,"10km"
4373,2017,4.57011651992798,13.1276893615723,"10km"
4374,2017,4.57011651992798,13.1276893615723,"10km"
4375,2017,4.57011651992798,13.1276893615723,"10km"
4376,2017,4.57011651992798,13.1276893615723,"10km"
4377,2017,4.57011651992798,13.1276893615723,"10km"
4378,2017,4.57011651992798,13.1276893615723,"10km"
4379,2017,4.57011651992798,13.1276893615723,"10km"
4380,2017,4.57011651992798,13.1276893615723,"10km"
4381,2017,4.57011651992798,13.1276893615723,"10km"
4382,2017,4.57011651992798,13.1276893615723,"10km"
4383,2017,4.57011651992798,13.1276893615723,"10km"
4384,2017,4.57011651992798,13.1276893615723,"10km"
4385,2017,4.57011651992798,13.1276893615723,"10km"
4386,2017,4.57011651992798,13.1276893615723,"10km"
4387,2017,4.57011651992798,13.1276893615723,"10km"
4388,2017,4.57011651992798,13.1276893615723,"10km"
4389,2017,4.57011651992798,13.1276893615723,"10km"
4390,2017,4.57011651992798,13.1276893615723,"10km"
4391,2017,4.57011651992798,13.1276893615723,"10km"
4392,2017,4.57011651992798,13.1276893615723,"10km"
4393,2017,4.57011651992798,13.1276893615723,"10km"
4394,2017,4.57011651992798,13.1276893615723,"10km"
4395,2017,4.57011651992798,13.1276893615723,"10km"
4396,2017,4.57011651992798,13.1276893615723,"10km"
4397,2017,4.57011651992798,13.1276893615723,"10km"
4398,2017,4.57011651992798,13.1276893615723,"10km"
4399,2017,4.57011651992798,13.1276893615723,"10km"
4400,2017,4.57011651992798,13.1276893615723,"10km"
4401,2017,4.57011651992798,13.1276893615723,"10km"
4402,2017,4.57011651992798,13.1276893615723,"10km"
4403,2017,4.57011651992798,13.1276893615723,"10km"
4404,2017,4.57011651992798,13.1276893615723,"10km"
4405,2017,4.57011651992798,13.1276893615723,"10km"
4406,2017,4.57011651992798,13.1276893615723,"10km"
4407,2017,4.57011651992798,13.1276893615723,"10km"
4408,2017,4.57011651992798,13.1276893615723,"10km"
4409,2017,4.57011651992798,13.1276893615723,"10km"
4410,2017,4.57011651992798,13.1276893615723,"10km"
4411,2017,4.57011651992798,13.1276893615723,"10km"
4412,2017,4.57011651992798,13.1276893615723,"10km"
4413,2017,4.57011651992798,13.1276893615723,"10km"
4414,2017,4.57011651992798,13.1276893615723,"10km"
4415,2017,4.57011651992798,13.1276893615723,"10km"
4416,2017,4.57011651992798,13.1276893615723,"10km"
4417,2017,4.57011651992798,13.1276893615723,"10km"
4418,2017,4.57011651992798,13.1276893615723,"10km"
4419,2017,4.57011651992798,13.1276893615723,"10km"
4420,2017,4.57011651992798,13.1276893615723,"10km"
4421,2017,4.57011651992798,13.1276893615723,"10km"
4422,2017,4.57011651992798,13.1276893615723,"10km"
4423,2017,4.57011651992798,13.1276893615723,"10km"
4424,2017,4.57011651992798,13.1276893615723,"10km"
4425,2017,4.57011651992798,13.1276893615723,"10km"
4426,2017,4.57247638702393,13.1442915598551,"10km"
4427,2017,4.57247638702393,13.1442915598551,"10km"
4428,2017,4.56993317604065,13.1273231506348,"10km"
4429,2017,4.56993317604065,13.1273231506348,"10km"
4430,2017,4.56993317604065,13.1273231506348,"10km"
4431,2017,4.56993317604065,13.1273231506348,"10km"
4432,2017,4.56993317604065,13.1273231506348,"10km"
4433,2017,4.56993317604065,13.1273231506348,"10km"
4434,2017,4.57247638702393,13.1442915598551,"10km"
4435,2017,4.57247638702393,13.1442915598551,"10km"
4436,2017,4.57247638702393,13.1442915598551,"10km"
4437,2017,4.57247638702393,13.1442915598551,"10km"
4438,2017,4.57247638702393,13.1442915598551,"10km"
4439,2017,4.57247638702393,13.1442915598551,"10km"
4440,2017,4.57247638702393,13.1442915598551,"10km"
4441,2017,4.57247638702393,13.1442915598551,"10km"
4442,2017,4.57247638702393,13.1442915598551,"10km"
4443,2017,4.57247638702393,13.1442915598551,"10km"
4444,2017,4.57247638702393,13.1442915598551,"10km"
4445,2017,4.57247638702393,13.1442915598551,"10km"
4446,2017,4.57247638702393,13.1442915598551,"10km"
4447,2017,4.57247638702393,13.1442915598551,"10km"
4448,2017,4.57247638702393,13.1442915598551,"10km"
4449,2017,4.57247638702393,13.1442915598551,"10km"
4450,2017,4.57247638702393,13.1442915598551,"10km"
4451,2017,4.57247638702393,13.1442915598551,"10km"
4452,2017,4.57247638702393,13.1442915598551,"10km"
4453,2017,4.57247638702393,13.1442915598551,"10km"
4454,2017,4.57247638702393,13.1442915598551,"10km"
4455,2017,4.57247638702393,13.1442915598551,"10km"
4456,2017,4.57247638702393,13.1442915598551,"10km"
4457,2017,4.57247638702393,13.1442915598551,"10km"
4458,2017,4.57247638702393,13.1442915598551,"10km"
4459,2017,4.57247638702393,13.1442915598551,"10km"
4460,2017,4.57367169857025,13.1546068191528,"15km"
4461,2017,4.57367169857025,13.1546068191528,"15km"
4462,2017,4.57367169857025,13.1546068191528,"15km"
